league_id,league,roster_id,is_my_roster,player_id,player,position,nfl_team,opponent,home_away,gameday,gametime,total_line,roof,temp,wind,lineup_score,score_source,weekly_ecr,season_ecr,weekly_grade,injury_status,practice_participation,injury_note,depth_chart_order,weather_note,base_lineup_score_before_league_scoring,generic_weekly_projection,sleeper_league_projection_nonreturn,league_scoring_context_adjustment,questionable_penalty_restored,league_projection_matched_stats,base_lineup_score_before_idp,idp_points_applied,idp_source_season,idp_current_season_data,base_lineup_score_before_usage,usage_points_applied,usage_season,usage_signal,usage_latest_week,usage_games_with_stats,usage_games_with_snaps,latest_offense_snap_pct,last3_offense_snap_pct,season_offense_snap_pct,last3_targets_pg,last3_carries_pg,last3_opportunities_pg,usage_adjustment_raw,base_lineup_score_before_ol,ol_points_applied,ol_health_score,ol_grade,ol_concerns,team_pass_ol_adjustment,team_run_ol_adjustment,legacy_weather_points_removed,base_lineup_score_before_weather,weather_points_applied,weather_severity,weather_notes,forecast_temp_f,forecast_wind_mph,forecast_gust_mph,forecast_precip_probability,forecast_source,base_lineup_score_before_injury_ripple,injury_ripple_points_applied,injury_ripple_reasons,injury_ripple_confidence,base_lineup_score_before_return,return_projection_points,return_points_applied,return_roles,return_confidence,dual_role_offense_return,offensive_depth_rank
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,12487,Terrance Ferguson,TE,LAR,DEN,away,2026-09-27,20:20,44.5,outdoors,,,9.81,Sleeper raw-stat projection × league scoring + current usage + game-time weather + injury ripple,18.25,154.4,D,,,,1,,9.1,8.6,9.03,0.5,0.0,7,,,,,9.53,0.26,2026,STABLE,2,2,2,58.0,54.5,54.5,5.0,0.0,5.0,1.0,9.79,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,9.79,-0.36,MODERATE,wind 15 mph,83.4,15.4,23.7,3.0,Open-Meteo game-time forecast,9.43,0.38,TE1 QUESTIONABLE/DNP: TE2 route/target opportunity rises,HIGH,9.81,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,12490,Bhayshul Tuten,RB,JAX,NE,home,2026-09-27,13:00,46.5,outdoors,,,12.05,Sleeper raw-stat projection × league scoring + current usage + OL health,23.86,96.0,B-,,,,1,,12.9,12.4,11.12,0.5,0.0,9,,,,,11.62,0.53,2026,STABLE,2,2,2,51.0,50.0,50.0,1.5,14.0,15.5,2.0,12.15,-0.1,90.0,HEALTHY,LT Anton Harrison (AT RISK),-0.35,-0.11,-0.0,12.05,0.0,LOW,no material weather signal,84.7,1.8,4.0,0.0,Open-Meteo game-time forecast,12.05,0.0,,,12.05,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,12536,Jaylin Noel,WR,HOU,IND,away,2026-09-27,13:00,42.5,,,,4.37,Sleeper raw-stat projection × league scoring + OL health,72.67,167.0,F,,,,3,,5.6,7.1,6.01,-1.5,0.0,9,,,,,4.51,0.0,2026,STABLE,2,2,2,60.0,45.0,45.0,3.5,0.5,3.5,0.0,4.51,-0.14,90.0,HEALTHY,RT Trent Brown (AT RISK),-0.35,-0.11,-0.0,4.37,0.0,LOW,no material weather signal,68.4,6.0,9.6,0.0,Open-Meteo game-time forecast,4.37,0.0,,,4.37,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,13270,CJ Daniels,WR,LAR,DEN,away,2026-09-27,20:20,44.5,outdoors,,,3.05,season-long ECR proxy + game-time weather,,,,,,,7,,,,,,,,,,,,3.5,0.0,,,,,,,,,,,,,3.5,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,3.5,-0.45,MODERATE,wind 15 mph,83.4,15.4,23.7,3.0,Open-Meteo game-time forecast,3.05,0.0,,,3.05,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,13282,Jack Endries,TE,CIN,PIT,away,2026-09-27,13:00,42.5,outdoors,,,0.0,Sleeper raw-stat projection × league scoring + current usage,102.33,285.0,F,,,,4,,0.0,0.0,0.38,0.0,0.0,7,,,,,0.38,-0.49,2026,STABLE,2,0,1,2.0,2.0,2.0,0.0,0.0,0.0,-3.0,0.0,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,0.0,0.0,LOW,no material weather signal,68.5,12.5,19.2,3.0,Open-Meteo game-time forecast,0.0,0.0,,,0.0,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,13305,Mike Washington,RB,LV,NO,away,2026-09-27,16:25,43.5,dome,,,1.85,Sleeper raw-stat projection × league scoring + current usage,53.38,183.75,F,,,,2,,4.4,5.1,3.08,-0.7,0.0,9,,,,,2.38,-0.53,2026,STABLE,2,2,2,19.0,19.0,19.0,0.5,5.0,5.5,-2.0,1.85,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,1.85,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,1.85,0.0,,,1.85,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,13311,Chris Bell,WR,MIA,KC,home,2026-09-27,13:00,45.5,outdoors,,,5.05,Sleeper raw-stat projection × league scoring + current usage,75.18,146.8,F,,,,2,,5.9,6.6,6.01,-0.7,0.0,9,,,,,5.31,-0.26,2026,STABLE,2,2,2,41.0,46.5,46.5,1.5,0.0,1.5,-1.0,5.05,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,5.05,0.0,LOW,no material weather signal,81.8,4.3,5.1,0.0,Open-Meteo game-time forecast,5.05,0.0,,,5.05,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,13320,Zachariah Branch,WR,ATL,GB,away,2026-09-24,20:15,43.5,outdoors,61,5,0.42,Sleeper raw-stat projection × league scoring + current usage + OL health,94.77,206.75,F,,,,4,,4.2,5.7,3.37,-1.5,0.0,8,,,,,1.87,-1.22,2026,STABLE,3,3,3,18.0,22.7,22.7,1.33,0.0,1.33,-3.0,0.65,-0.23,73.3,DEGRADED,LT Jake Matthews (AT RISK) | C Ryan Neuzil (AT RISK) | RG Chris Lindstrom (AT RISK),-0.58,-0.51,-0.0,0.42,0.0,LOW,no material weather signal,64.6,5.1,6.7,0.0,Open-Meteo game-time forecast,0.42,0.0,,,0.42,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,13324,Matt Hibner,TE,BAL,DAL,away,2026-09-27,16:25,53.5,,,,2.21,Sleeper raw-stat projection × league scoring + OL health + game-time weather,,,,,,,3,,4.1,,2.56,0.0,0.0,7,,,,,2.56,0.0,,,,,,,,,,,,,2.56,-0.27,77.8,MINOR CONCERN,LT Ronnie Stanley (UNAVAILABLE),-0.78,-0.24,-0.0,2.29,-0.08,LOW,96F heat,95.5,1.1,2.7,4.0,Open-Meteo game-time forecast,2.21,0.0,,,2.21,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,1339,Zach Ertz,TE,PHI,CHI,away,2026-09-28,20:15,41.5,outdoors,,,2.12,Sleeper raw-stat projection × league scoring,35.96,288.0,F,,,,,,3.4,4.9,3.62,-1.5,0.0,7,,,,,2.12,0.0,,,,,,,,,,,,,2.12,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,2.12,0.0,LOW,no material weather signal,65.3,5.3,7.2,0.0,Open-Meteo game-time forecast,2.12,0.0,,,2.12,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,13413,Cyrus Allen,WR,KC,MIA,away,2026-09-27,13:00,45.5,outdoors,,,0.0,Sleeper raw-stat projection × league scoring + current usage + OL health,119.67,218.25,F,,,,5,,1.6,3.1,0.65,-1.5,0.0,6,,,,,0.0,-0.79,2026,STABLE,2,1,2,4.0,2.5,2.5,1.0,0.0,1.0,-3.0,0.0,-0.31,77.8,MINOR CONCERN,LT Josh Simmons (UNAVAILABLE),-0.78,-0.24,-0.0,0.0,0.0,LOW,no material weather signal,81.8,4.3,5.1,0.0,Open-Meteo game-time forecast,0.0,0.0,,,0.0,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,3198,Derrick Henry,RB,BAL,DAL,away,2026-09-27,16:25,53.5,,,,19.99,Sleeper raw-stat projection × league scoring + current usage + OL health + game-time weather,6.83,91.6,A,,,,1,,19.7,18.6,18.7,1.1,0.0,9,,,,,19.8,0.53,2026,STABLE,2,2,2,53.0,53.5,53.5,2.0,20.0,22.0,2.0,20.33,-0.23,77.8,MINOR CONCERN,LT Ronnie Stanley (UNAVAILABLE),-0.78,-0.24,-0.0,20.1,-0.11,LOW,96F heat,95.5,1.1,2.7,4.0,Open-Meteo game-time forecast,19.99,0.0,,,19.99,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,3257,Jacoby Brissett,QB,ARI,SF,away,2026-09-27,16:05,47.5,outdoors,,,17.97,Sleeper raw-stat projection × league scoring + current usage + OL health,22.8,112.5,D-,,,,1,,15.5,15.0,17.29,0.5,0.0,9,,,,,17.79,0.26,2026,STABLE,2,2,2,100.0,100.0,100.0,0.0,3.5,0.0,2.0,18.05,-0.08,91.7,HEALTHY,RG Isaiah Adams (AT RISK),-0.11,-0.2,-0.0,17.97,0.0,LOW,no material weather signal,66.8,7.8,10.3,1.0,Open-Meteo game-time forecast,17.97,0.0,,,17.97,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,3634,Kalif Raymond,WR,CHI,PHI,home,2026-09-28,20:15,41.5,outdoors,,,5.26,Sleeper raw-stat projection × league scoring + current usage + OL health,61.0,,D-,,,,3,,7.1,8.6,6.01,-1.5,0.0,9,,,,,4.51,0.79,2026,STABLE,2,2,2,62.0,61.0,61.0,7.0,0.0,7.0,3.0,5.3,-0.04,91.7,HEALTHY,LG Joe Thuney (AT RISK),-0.11,-0.2,-0.0,5.26,0.0,LOW,no material weather signal,65.3,5.3,7.2,0.0,Open-Meteo game-time forecast,5.26,0.0,,,5.26,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,4017,Deshaun Watson,QB,CLE,CAR,home,2026-09-27,13:00,42.5,outdoors,,,14.94,Sleeper raw-stat projection × league scoring + current usage + OL health,25.14,154.33,F,,,,1,,15.2,14.7,14.37,0.5,0.0,9,,,,,14.87,0.26,2026,STABLE,2,2,2,100.0,100.0,100.0,0.0,6.5,0.0,2.0,15.13,-0.19,81.5,MINOR CONCERN,RG Teven Jenkins (UNAVAILABLE),-0.25,-0.45,-0.0,14.94,0.0,LOW,no material weather signal,67.6,11.9,17.7,0.0,Open-Meteo game-time forecast,14.94,0.0,,,14.94,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,5022,Dallas Goedert,TE,PHI,CHI,away,2026-09-28,20:15,41.5,outdoors,,,4.61,season-long ECR proxy + current usage + injury ripple,,125.2,,Doubtful,,DOUBTFUL,4,,,,,,,,,,,,4.12,0.26,2026,STABLE,2,2,2,25.0,60.0,60.0,3.5,0.0,3.5,1.0,4.38,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,4.38,0.0,LOW,no material weather signal,65.3,5.3,7.2,0.0,Open-Meteo game-time forecast,4.38,0.23,WR1 QUESTIONABLE/DNP: TE target share can rise,MEDIUM,4.61,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,5850,Josh Jacobs,RB,GB,ATL,home,2026-09-24,20:15,43.5,outdoors,61,5,15.9,season-long ECR proxy + OL health,,105.6,,NA,,,4,,,,,,,,,,,,16.04,0.0,,,,,,,,,,,,,16.04,-0.14,91.7,HEALTHY,RG Jacob Monk (AT RISK),-0.11,-0.2,-0.0,15.9,0.0,LOW,no material weather signal,64.6,5.1,6.7,0.0,Open-Meteo game-time forecast,15.9,0.0,,,15.9,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,5927,Terry McLaurin,WR,WAS,SEA,home,2026-09-27,13:00,40.5,outdoors,,,11.38,Sleeper raw-stat projection × league scoring + current usage + OL health + injury ripple,35.57,86.0,C+,,,,1,,11.5,11.0,10.25,0.5,0.0,9,,,,,10.75,0.53,2026,STABLE,2,2,2,70.0,78.5,78.5,6.5,0.0,6.5,2.0,11.28,-0.1,81.5,MINOR CONCERN,RG Sam Cosmi (UNAVAILABLE),-0.25,-0.45,-0.0,11.18,0.0,LOW,no material weather signal,68.5,13.6,24.8,28.0,Open-Meteo game-time forecast,11.18,0.2,Starting safety OUT/IR: downfield coverage improves | QB1 OUT/IR: pass-catcher efficiency risk with backup QB | TE1 OUT/IR: WR1 target share can rise,MEDIUM,11.38,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,6794,Justin Jefferson,WR,MIN,TB,away,2026-09-27,16:05,42.5,outdoors,,,18.1,Sleeper raw-stat projection × league scoring + current usage + OL health,5.14,21.2,A+,,,,1,,19.3,18.8,16.69,0.5,0.0,9,,,,,17.19,1.05,2026,STABLE,2,2,2,100.0,96.0,96.0,7.5,0.0,7.5,4.0,18.24,-0.14,90.0,HEALTHY,LT Christian Darrisaw (AT RISK),-0.35,-0.11,-0.0,18.1,0.0,LOW,no material weather signal,83.3,3.8,4.7,0.0,Open-Meteo game-time forecast,18.1,0.0,,,18.1,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,6804,Jordan Love,QB,GB,ATL,home,2026-09-24,20:15,43.5,outdoors,61,5,19.02,Sleeper raw-stat projection × league scoring + current usage + OL health,10.73,39.4,B,,,,1,,18.1,17.6,18.19,0.5,0.0,9,,,,,18.69,0.41,2026,STABLE,3,3,3,100.0,100.0,100.0,0.0,0.67,0.0,2.0,19.1,-0.08,91.7,HEALTHY,RG Jacob Monk (AT RISK),-0.11,-0.2,-0.0,19.02,0.0,LOW,no material weather signal,64.6,5.1,6.7,0.0,Open-Meteo game-time forecast,19.02,0.0,,,19.02,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,6904,Jalen Hurts,QB,PHI,CHI,away,2026-09-28,20:15,41.5,outdoors,,,20.9,Sleeper raw-stat projection × league scoring + current usage,4.18,13.4,A,,,,1,,21.7,21.2,20.14,0.5,0.0,9,,,,,20.64,0.26,2026,STABLE,2,2,2,100.0,100.0,100.0,0.0,6.0,0.0,2.0,20.9,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,20.9,0.0,LOW,no material weather signal,65.3,5.3,7.2,0.0,Open-Meteo game-time forecast,20.9,0.0,,,20.9,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,7564,Ja'Marr Chase,WR,CIN,PIT,away,2026-09-27,13:00,42.5,outdoors,,,18.49,Sleeper raw-stat projection × league scoring + current usage + injury ripple,3.07,4.8,A+,,,,1,,19.9,19.4,16.75,0.5,0.0,9,,,,,17.25,0.79,2026,STABLE,2,2,2,88.0,91.0,91.0,6.5,0.0,6.5,3.0,18.04,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,18.04,0.0,LOW,no material weather signal,68.5,12.5,19.2,3.0,Open-Meteo game-time forecast,18.04,0.45,Opponent CB1 QUESTIONABLE/DNP: projected WR1 coverage matchup improves (not confirmed shadow),MEDIUM,18.49,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,9484,Tucker Kraft,TE,GB,ATL,home,2026-09-24,20:15,43.5,outdoors,61,5,14.58,Sleeper raw-stat projection × league scoring + current usage + OL health,8.13,61.4,B,,,,1,,12.5,12.0,13.32,0.5,0.0,7,,,,,13.82,0.81,2026,STABLE,3,3,3,76.0,80.0,80.0,5.67,0.0,5.67,2.0,14.63,-0.05,91.7,HEALTHY,RG Jacob Monk (AT RISK),-0.11,-0.2,-0.0,14.58,0.0,LOW,no material weather signal,64.6,5.1,6.7,0.0,Open-Meteo game-time forecast,14.58,0.0,,,14.58,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,11,False,9754,Quentin Johnston,WR,LAC,BUF,away,2026-09-27,13:00,50.5,outdoors,,,9.46,Sleeper raw-stat projection × league scoring + current usage,45.52,115.8,C,,,,2,,10.1,10.2,9.03,-0.1,0.0,9,,,,,8.93,0.53,2026,STABLE,2,2,2,81.0,79.5,79.5,5.5,0.5,5.5,2.0,9.46,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,9.46,0.0,LOW,no material weather signal,65.4,14.2,21.9,4.0,Open-Meteo game-time forecast,9.46,0.0,,,9.46,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,10218,Xavier Hutchinson,WR,HOU,IND,away,2026-09-27,13:00,42.5,,,,10.03,Sleeper raw-stat projection × league scoring + current usage + OL health + injury ripple,57.29,,D,,,,1,,9.5,9.0,7.78,0.5,0.0,9,,,,,8.28,0.79,2026,STABLE,2,2,2,81.0,68.5,68.5,7.5,0.0,7.5,3.0,9.07,-0.14,90.0,HEALTHY,RT Trent Brown (AT RISK),-0.35,-0.11,-0.0,8.93,0.0,LOW,no material weather signal,68.4,6.0,9.6,0.0,Open-Meteo game-time forecast,8.93,1.1,WR1 OUT/IR: target concentration rises for next WR,HIGH,10.03,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,11237,Jacob Saylors,RB,DET,NYJ,home,2026-09-27,13:00,48.5,dome,,,0.0,Sleeper raw-stat projection × league scoring + current usage,87.67,,F,,,,3,,0.0,1.0,1.38,-1.0,0.0,9,,,,,0.38,-0.79,2026,STABLE,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,0.0,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,0.0,0.0,,,0.0,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,11596,Ben Sinnott,TE,WAS,SEA,home,2026-09-27,13:00,40.5,outdoors,,,3.1,Sleeper raw-stat projection × league scoring + current usage + OL health + injury ripple,48.0,222.5,F,,,,2,,2.5,3.2,3.33,-0.7,0.0,7,,,,,2.63,-0.26,2026,STABLE,2,1,2,68.0,47.0,47.0,1.0,0.0,1.0,-1.0,2.37,-0.12,81.5,MINOR CONCERN,RG Sam Cosmi (UNAVAILABLE),-0.25,-0.45,-0.0,2.25,0.0,LOW,no material weather signal,68.5,13.6,24.8,28.0,Open-Meteo game-time forecast,2.25,0.85,TE1 OUT/IR: TE2 route/target opportunity rises,HIGH,3.1,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,11637,Keon Coleman,WR,BUF,LAC,home,2026-09-27,13:00,50.5,outdoors,,,6.84,Sleeper raw-stat projection × league scoring + current usage + injury ripple,66.18,219.75,F,Questionable,,QUESTIONABLE,3,,3.4,6.8,7.23,-0.9,2.5,9,,,,,6.33,0.26,2026,STABLE,2,2,2,74.0,62.0,62.0,3.5,0.0,3.5,1.0,6.59,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,6.59,0.0,LOW,no material weather signal,65.4,14.2,21.9,4.0,Open-Meteo game-time forecast,6.59,0.25,WR1 QUESTIONABLE/DNP: WR3 role/targets can expand,MEDIUM,6.84,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,11643,Jaylen Wright,RB,MIA,KC,home,2026-09-27,13:00,45.5,outdoors,,,0.0,weekly projected points + current usage,74.93,228.5,F,Doubtful,,DOUBTFUL,4,,,,,,,,,,,,0.0,-0.79,2026,STABLE,2,2,2,5.0,6.0,6.0,0.0,1.5,1.5,-3.0,0.0,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,0.0,0.0,LOW,no material weather signal,81.8,4.3,5.1,0.0,Open-Meteo game-time forecast,0.0,0.0,,,0.0,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,11729,Sione Vaki,RB,DET,NYJ,home,2026-09-27,13:00,48.5,dome,,,0.59,Sleeper raw-stat projection × league scoring + current usage,69.06,,F,,,,2,,1.6,2.3,2.08,-0.7,0.0,9,,,,,1.38,-0.79,2026,STABLE,2,2,2,17.0,23.0,23.0,1.0,1.5,2.5,-3.0,0.59,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,0.59,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,0.59,0.0,,,0.59,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,12484,Jayden Higgins,WR,HOU,IND,away,2026-09-27,13:00,42.5,,,,0.0,season-long ECR proxy + OL health,,117.6,,IR,,IR/PUP,10,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,-0.14,90.0,HEALTHY,RT Trent Brown (AT RISK),-0.35,-0.11,-0.0,0.0,0.0,LOW,no material weather signal,68.4,6.0,9.6,0.0,Open-Meteo game-time forecast,0.0,0.0,,,0.0,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,12503,Isaiah Bond,WR,CLE,CAR,home,2026-09-27,13:00,42.5,outdoors,,,0.4,Sleeper raw-stat projection × league scoring + current usage + OL health,129.6,237.0,F,,,,4,,0.0,0.7,1.99,-0.7,0.0,9,,,,,1.29,-0.79,2026,STABLE,2,1,2,7.0,10.5,10.5,1.0,0.0,1.0,-3.0,0.5,-0.1,81.5,MINOR CONCERN,RG Teven Jenkins (UNAVAILABLE),-0.25,-0.45,-0.0,0.4,0.0,LOW,no material weather signal,67.6,11.9,17.7,0.0,Open-Meteo game-time forecast,0.4,0.0,,,0.4,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,12504,Kaleb Johnson,RB,GB,ATL,home,2026-09-24,20:15,43.5,outdoors,61,5,2.81,Sleeper raw-stat projection × league scoring + current usage + OL health,40.31,231.2,D+,,,,2,,7.5,8.2,4.46,-0.7,0.0,9,,,,,3.76,-0.81,2026,STABLE,3,3,3,36.0,21.0,21.0,1.0,4.0,5.0,-2.0,2.95,-0.14,91.7,HEALTHY,RG Jacob Monk (AT RISK),-0.11,-0.2,-0.0,2.81,0.0,LOW,no material weather signal,64.6,5.1,6.7,0.0,Open-Meteo game-time forecast,2.81,0.0,,,2.81,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,12535,Isaac TeSlaa,WR,DET,NYJ,home,2026-09-27,13:00,48.5,dome,,,3.13,Sleeper raw-stat projection × league scoring + current usage,86.21,197.75,F,,,,3,,4.7,6.2,4.37,-1.5,0.0,9,,,,,2.87,0.26,2026,STABLE,2,2,2,75.0,71.5,71.5,3.0,0.0,3.0,1.0,3.13,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,3.13,0.0,INDOOR,indoor,,,,,indoor/no weather adjustment,3.13,0.0,,,3.13,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,13299,Nate Boerkircher,TE,JAX,NE,home,2026-09-27,13:00,46.5,outdoors,,,0.7,Sleeper raw-stat projection × league scoring + current usage + OL health,66.1,325.0,F,,,,2,,1.3,2.0,1.78,-0.7,0.0,7,,,,,1.08,-0.26,2026,STABLE,2,1,2,39.0,53.0,53.0,1.0,0.0,1.0,-1.0,0.82,-0.12,90.0,HEALTHY,LT Anton Harrison (AT RISK),-0.35,-0.11,-0.0,0.7,0.0,LOW,no material weather signal,84.7,1.8,4.0,0.0,Open-Meteo game-time forecast,0.7,0.0,,,0.7,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,1466,Travis Kelce,TE,KC,MIA,away,2026-09-27,13:00,45.5,outdoors,,,14.86,Sleeper raw-stat projection × league scoring + current usage + OL health,5.48,152.0,A-,,,,1,,13.0,12.5,13.84,0.5,0.0,7,,,,,14.34,0.79,2026,STABLE,2,2,2,85.0,78.0,78.0,8.0,0.0,8.0,3.0,15.13,-0.27,77.8,MINOR CONCERN,LT Josh Simmons (UNAVAILABLE),-0.78,-0.24,-0.0,14.86,0.0,LOW,no material weather signal,81.8,4.3,5.1,0.0,Open-Meteo game-time forecast,14.86,0.0,,,14.86,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,3294,Dak Prescott,QB,DAL,BAL,home,2026-09-27,16:25,53.5,,,,22.78,Sleeper raw-stat projection × league scoring + current usage + game-time weather,5.93,33.4,A,,,,1,,20.7,19.6,21.52,1.1,0.0,9,,,,,22.62,0.26,2026,STABLE,2,2,2,100.0,100.0,100.0,0.0,3.0,0.0,2.0,22.88,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,22.88,-0.1,LOW,96F heat,95.5,1.1,2.7,4.0,Open-Meteo game-time forecast,22.78,0.0,,,22.78,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,4037,Chris Godwin,WR,TB,MIN,home,2026-09-27,16:05,42.5,outdoors,,,9.24,Sleeper raw-stat projection × league scoring + current usage,38.0,120.0,C,,,,2,,10.1,10.8,9.41,-0.7,0.0,9,,,,,8.71,0.53,2026,STABLE,2,2,2,86.0,86.0,86.0,3.5,1.0,3.5,2.0,9.24,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,9.24,0.0,LOW,no material weather signal,83.3,3.8,4.7,0.0,Open-Meteo game-time forecast,9.24,0.0,,,9.24,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,4046,Patrick Mahomes,QB,KC,MIA,away,2026-09-27,13:00,45.5,outdoors,,,23.92,Sleeper raw-stat projection × league scoring + current usage + OL health,4.52,16.8,A,,,,1,,20.9,20.4,23.74,0.5,0.0,9,,,,,24.24,0.26,2026,STABLE,2,2,2,100.0,100.0,100.0,0.0,4.5,0.0,2.0,24.5,-0.58,77.8,MINOR CONCERN,LT Josh Simmons (UNAVAILABLE),-0.78,-0.24,-0.0,23.92,0.0,LOW,no material weather signal,81.8,4.3,5.1,0.0,Open-Meteo game-time forecast,23.92,0.0,,,23.92,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,4866,Saquon Barkley,RB,PHI,CHI,away,2026-09-28,20:15,41.5,outdoors,,,16.57,Sleeper raw-stat projection × league scoring + current usage,10.88,64.8,A-,,,,1,,17.0,16.5,15.81,0.5,0.0,9,,,,,16.31,0.26,2026,STABLE,2,2,2,16.0,43.5,43.5,2.0,9.5,11.5,1.0,16.57,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,16.57,0.0,LOW,no material weather signal,65.3,5.3,7.2,0.0,Open-Meteo game-time forecast,16.57,0.0,,,16.57,0.0,0.0,,,,
1370218620990263296,12-Team Dynasty — One League to Rule Them All,12,False,5872,Deebo Samuel,WR,SF,ARI,home,2026-09-27,16:05,47.5,outdoors,,,11.37,Sleeper raw-stat projection × league scoring + current usage + injury ripple,26.6,164.5,B,,,,2,,11.1,11.8,11.31,-0.7,0.0,9,,,,,10.61,0.26,2026,STABLE,2,2,2,60.0,51.0,51.0,5.5,1.0,5.5,1.0,10.87,-0.0,100.0,HEALTHY,none,-0.0,-0.0,-0.0,10.87,0.0,LOW,no material weather signal,66.8,7.8,10.3,1.0,Open-Meteo game-time forecast,10.87,0.5,WR1 QUESTIONABLE/DNP: target concentration rises for next WR,HIGH,11.37,0.0,0.0,,,,
