snapshot_utc,league_id,roster_id,owner_id,is_my_roster,player_id,full_name,position,fantasy_positions,nfl_team,status,injury_status,injury_body_part,practice_participation,practice_description,depth_chart_position,depth_chart_order,active,starter,reserve,taxi
2026-08-31T17:33:25+00:00,1370453762442797056,12,997317930117337088,False,4950,Christian Kirk,WR,"[""WR""]",SF,Inactive,IR,Calf,,,SWR,8,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,12,997317930117337088,False,4983,DJ Moore,WR,"[""WR""]",BUF,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,12,997317930117337088,False,5859,A.J. Brown,WR,"[""WR""]",NE,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,12,997317930117337088,False,6797,Justin Herbert,QB,"[""QB""]",LAC,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,12,997317930117337088,False,7571,Rashod Bateman,WR,"[""WR""]",BAL,Active,,,,,LWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,12,997317930117337088,False,7594,Chuba Hubbard,RB,"[""RB""]",CAR,Active,Questionable,Hamstring,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,12,997317930117337088,False,8121,Romeo Doubs,WR,"[""WR""]",NE,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,12,997317930117337088,False,8131,Isaiah Likely,TE,"[""TE""]",NYG,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,12,997317930117337088,False,9758,C.J. Stroud,QB,"[""QB""]",HOU,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,11584,Bucky Irving,RB,"[""RB""]",TB,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,11618,Jalen McMillan,WR,"[""WR""]",TB,Active,Questionable,Calf,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,12015,Harrison Mevis,K,"[""K""]",LAR,Active,,,,,K,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,12484,Jayden Higgins,WR,"[""WR""]",HOU,Inactive,IR,Knee - ACL,,,,6,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,12522,Cam Ward,QB,"[""QB""]",TEN,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,13288,Nicholas Singleton,RB,"[""RB""]",TEN,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,5927,Terry McLaurin,WR,"[""WR""]",WAS,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,6904,Jalen Hurts,QB,"[""QB""]",PHI,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,7547,Amon-Ra St. Brown,WR,"[""WR""]",DET,Active,,,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,7588,Javonte Williams,RB,"[""RB""]",DAL,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,7600,Pat Freiermuth,TE,"[""TE""]",PIT,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,8110,Jake Ferguson,TE,"[""TE""]",DAL,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,8142,Alec Pierce,WR,"[""WR""]",IND,Active,Questionable,Ankle,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,9486,Dontayvion Wicks,WR,"[""WR""]",PHI,Active,,,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,13,860386640982589440,False,9756,Jordan Addison,WR,"[""WR""]",MIN,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,10859,Sam LaPorta,TE,"[""TE""]",DET,Active,Questionable,Hip,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,12487,Terrance Ferguson,TE,"[""TE""]",LAR,Active,Questionable,Undisclosed,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,12512,Quinshon Judkins,RB,"[""RB""]",CLE,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,12527,Ashton Jeanty,RB,"[""RB""]",LV,Active,Questionable,Knee,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,12713,Andy Borregales,K,"[""K""]",NE,Active,,,,,K,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,13281,Jordyn Tyson,WR,"[""WR""]",NO,Inactive,IR,Hamstring,,,RWR,7,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,13294,Makai Lemon,WR,"[""WR""]",PHI,Active,,,,,SWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,13346,Denzel Boston,WR,"[""WR""]",CLE,Active,,,,,LWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,13347,Demond Claiborne,RB,"[""RB""]",MIN,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,3488,D.J. Foster,RB,"[""RB""]",,Inactive,,,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,5870,Daniel Jones,QB,"[""QB""]",IND,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,6794,Justin Jefferson,WR,"[""WR""]",MIN,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,6804,Jordan Love,QB,"[""QB""]",GB,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,9500,Josh Downs,WR,"[""WR""]",IND,Active,Questionable,Undisclosed,,,SWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,14,1265369037945184256,False,9504,Kayshon Boutte,WR,"[""WR""]",HOU,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,11539,Jake Bates,K,"[""K""]",DET,Active,,,,,K,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,11610,Malik Washington,WR,"[""WR""]",MIA,Active,,,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,11627,Troy Franklin,WR,"[""WR""]",DEN,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,12502,Gunnar Helm,TE,"[""TE""]",TEN,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,12517,Colston Loveland,TE,"[""TE""]",CHI,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,13274,Germie Bernard,WR,"[""WR""]",PIT,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,13287,Jeremiyah Love,RB,"[""RB""]",ARI,Active,Questionable,Ankle,,,RB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,13298,KC Concepcion,WR,"[""WR""]",CLE,Active,,,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,3163,Jared Goff,QB,"[""QB""]",DET,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,4981,Calvin Ridley,WR,"[""WR""]",TEN,Active,,,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,5001,Dalton Schultz,TE,"[""TE""]",HOU,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,6783,Jerry Jeudy,WR,"[""WR""]",CLE,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,7611,Rhamondre Stevenson,RB,"[""RB""]",NE,Active,,,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,8917,KaVontae Turpin,WR,"[""WR""]",DAL,Active,,,,,SWR,4,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,15,1127380007921328128,False,9509,Bijan Robinson,RB,"[""RB""]",ATL,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,10213,Tre Tucker,WR,"[""WR""]",LV,Active,,,,,RWR,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,10234,Derius Davis,WR,"[""WR""]",LAC,Active,,,,,SWR,6,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,10236,Dalton Kincaid,TE,"[""TE""]",BUF,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,11168,Xavier Smith,WR,"[""WR""]",LAR,Active,,,,,SWR,7,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,11563,Bo Nix,QB,"[""QB""]",DEN,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,12489,RJ Harvey,RB,"[""RB""]",DEN,Active,,,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,3451,Ka'imi Fairbairn,K,"[""K""]",HOU,Active,,,,,K,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,4037,Chris Godwin,WR,"[""WR""]",TB,Active,,,,,SWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,4137,James Conner,RB,"[""RB""]",ARI,Inactive,IR,Foot,,,RB,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,8111,Cade Otton,TE,"[""TE""]",TB,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,8134,Khalil Shakir,WR,"[""WR""]",BUF,Active,Questionable,Undisclosed,,,SWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,8137,George Pickens,WR,"[""WR""]",DAL,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,8676,Rashid Shaheed,WR,"[""WR""]",SEA,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,9224,Chase Brown,RB,"[""RB""]",CIN,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,16,1135263834127753216,False,96,Aaron Rodgers,QB,"[""QB""]",PIT,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,11569,Jarquez Hunter,RB,"[""RB""]",MIA,Active,,,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,11603,AJ Barner,TE,"[""TE""]",SEA,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,11631,Brian Thomas,WR,"[""WR""]",JAX,Active,Questionable,Shoulder,,,LWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,12493,Oronde Gadsden,TE,"[""TE""]",LAC,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,12534,Kyle Monangai,RB,"[""RB""]",CHI,Active,Questionable,Knee,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,13279,Carnell Tate,WR,"[""WR""]",TEN,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,13301,Antonio Williams,WR,"[""WR""]",WAS,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,13311,Chris Bell,WR,"[""WR""]",MIA,Active,,,,,LWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,2747,Jason Myers,K,"[""K""]",SEA,Active,,,,,K,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,421,Matthew Stafford,QB,"[""QB""]",LAR,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,4881,Lamar Jackson,QB,"[""QB""]",BAL,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,6801,Tee Higgins,WR,"[""WR""]",CIN,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,8205,Isiah Pacheco,RB,"[""RB""]",DET,Active,Questionable,Knee - MCL,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,9221,Jahmyr Gibbs,RB,"[""RB""]",DET,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,17,996120627872493568,False,9757,Kendre Miller,RB,"[""RB""]",NO,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,10232,Michael Wilson,WR,"[""WR""]",ARI,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,11579,Audric Estime,RB,"[""RB""]",NO,Active,,,,,RB,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,11646,Jalen Coker,WR,"[""WR""]",CAR,Active,,,,,SWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,12490,Bhayshul Tuten,RB,"[""RB""]",JAX,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,12518,Tyler Warren,TE,"[""TE""]",IND,Active,Questionable,Groin,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,13276,Omar Cooper,WR,"[""WR""]",NYJ,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,13285,Malachi Fields,WR,"[""WR""]",NYG,Active,,,,,LWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,13405,Kaytron Allen,RB,"[""RB""]",WAS,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,4033,David Njoku,TE,"[""TE""]",LAC,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,4227,Harrison Butker,K,"[""K""]",KC,Active,,,,,K,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,4892,Baker Mayfield,QB,"[""QB""]",TB,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,4943,Sam Darnold,QB,"[""QB""]",SEA,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,5892,David Montgomery,RB,"[""RB""]",HOU,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,6819,Michael Pittman,WR,"[""WR""]",PIT,Active,Questionable,Leg,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370453762442797056,18,1266474061580480512,False,7564,Ja'Marr Chase,WR,"[""WR""]",CIN,Active,Questionable,Knee,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,10219,Chris Rodriguez,RB,"[""RB""]",JAX,Active,,,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,10226,Andrei Iosivas,WR,"[""WR""]",CIN,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,11566,Jayden Daniels,QB,"[""QB""]",WAS,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,11604,Brock Bowers,TE,"[""TE""]",LV,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,11618,Jalen McMillan,WR,"[""WR""]",TB,Active,Questionable,Calf,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,11624,Xavier Worthy,WR,"[""WR""]",KC,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,11655,Tyrone Tracy,RB,"[""RB""]",NYG,Active,Questionable,Neck,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,12511,Will Howard,QB,"[""QB""]",PIT,Active,Questionable,Head,,,QB,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13269,Fernando Mendoza,QB,"[""QB""]",LV,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13275,Ty Simpson,QB,"[""QB""]",LAR,Active,,,,,QB,2,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13278,Max Klare,TE,"[""TE""]",LAR,Active,,,,,TE,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13279,Carnell Tate,WR,"[""WR""]",TEN,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13281,Jordyn Tyson,WR,"[""WR""]",NO,Inactive,IR,Hamstring,,,RWR,7,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13287,Jeremiyah Love,RB,"[""RB""]",ARI,Active,Questionable,Ankle,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13293,Ja'Kobi Lane,WR,"[""WR""]",BAL,Active,,,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13303,Cade Klubnik,QB,"[""QB""]",NYJ,Active,,,,,QB,2,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13317,Ted Hurst,WR,"[""WR""]",TB,Active,,,,,LWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13330,Kenyon Sadiq,TE,"[""TE""]",NYJ,Active,Questionable,Abdomen,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13345,Jonah Coleman,RB,"[""RB""]",DEN,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13346,Denzel Boston,WR,"[""WR""]",CLE,Active,,,,,LWR,3,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13392,Jeff Caldwell,WR,"[""WR""]",KC,Inactive,IR,Knee,,,,,True,False,True,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13394,Josh Cameron,WR,"[""WR""]",JAX,Active,,,,,RWR,5,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13400,Justin Joly,TE,"[""TE""]",,Active,,,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13423,Eli Heidenreich,RB,"[""RB""]",PIT,Active,,,,,RB,4,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,13434,Will Kacmarek,TE,"[""TE""]",MIA,Active,Questionable,Undisclosed,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,2505,Darren Waller,TE,"[""TE""]",CAR,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,7828,Noah Gray,TE,"[""TE""]",KC,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,8119,Jahan Dotson,WR,"[""WR""]",ATL,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,9494,Marvin Mims,WR,"[""WR""]",DEN,Active,Questionable,Foot,,,SWR,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,1,978483609717858304,False,96,Aaron Rodgers,QB,"[""QB""]",PIT,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,10859,Sam LaPorta,TE,"[""TE""]",DET,Active,Questionable,Hip,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,11589,Trey Benson,RB,"[""RB""]",ARI,Inactive,IR,Knee,,,RB,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,11626,Xavier Legette,WR,"[""WR""]",CAR,Active,Questionable,Lower Body,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,12500,Quinn Ewers,QB,"[""QB""]",JAX,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,12508,Jaxson Dart,QB,"[""QB""]",NYG,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,12522,Cam Ward,QB,"[""QB""]",TEN,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,13272,Carson Beck,QB,"[""QB""]",ARI,Active,Questionable,Ribs,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,13277,CJ Donaldson,RB,"[""RB""]",NO,Active,,,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,13309,Aaron Anderson,WR,"[""WR""]",,Inactive,Questionable,Undisclosed,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,13336,Dane Key,WR,"[""WR""]",DEN,Active,,,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,13338,Kevin Coleman,WR,"[""WR""]",MIA,Active,,,,,SWR,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,13355,DJ Rogers,TE,"[""TE""]",DAL,Active,Questionable,Knee,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,2133,Davante Adams,WR,"[""WR""]",LAR,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,2216,Mike Evans,WR,"[""WR""]",SF,Active,Questionable,Foot,,,LWR,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,4033,David Njoku,TE,"[""TE""]",LAC,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,4066,Evan Engram,TE,"[""TE""]",DEN,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,4137,James Conner,RB,"[""RB""]",ARI,Inactive,IR,Foot,,,RB,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,4981,Calvin Ridley,WR,"[""WR""]",TEN,Active,,,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,4983,DJ Moore,WR,"[""WR""]",BUF,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,5844,T.J. Hockenson,TE,"[""TE""]",MIN,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,5848,Marquise Brown,WR,"[""WR""]",PHI,Active,,,,,SWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,5849,Kyler Murray,QB,"[""QB""]",MIN,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,5859,A.J. Brown,WR,"[""WR""]",NE,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,6865,Colby Parkinson,TE,"[""TE""]",LAR,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,7049,Jauan Jennings,WR,"[""WR""]",MIN,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,7600,Pat Freiermuth,TE,"[""TE""]",PIT,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,7611,Rhamondre Stevenson,RB,"[""RB""]",NE,Active,,,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,8132,Tyler Allgeier,RB,"[""RB""]",ARI,Active,,,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,8151,Kenneth Walker,RB,"[""RB""]",KC,Active,Questionable,Foot,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,9493,Puka Nacua,WR,"[""WR""]",LAR,Active,Questionable,Undisclosed,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,2,1241276722213564416,False,9504,Kayshon Boutte,WR,"[""WR""]",HOU,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,11435,Emanuel Wilson,RB,"[""RB""]",SEA,Active,Questionable,Hamstring,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,11584,Bucky Irving,RB,"[""RB""]",TB,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,11603,AJ Barner,TE,"[""TE""]",SEA,Active,,,,,TE,1,True,False,False,False
