player_id,full_name,position,nfl_team,active,status,injury_status,practice_participation,depth_chart_position,depth_chart_order,league_1389740418316374016,league_1370453762442797056,league_1370218620990263296,league_1366076769534251008,league_1359546418284494848,free_agent_leagues,rostered_leagues,my_leagues,my_start_leagues,opponent_leagues,multi_league_free_agent,rostered_somewhere_free_somewhere
4310,Terrish Webb,FS,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5215,Tray Matthews,FS,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4698,Trey Robinson,FS,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5712,Tyrice Beverette,FS,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6189,Zedrick Woods,FS,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6197,Durval Queiroz Neto,G,MIA,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5621,Mason Gentry,G,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1659,Will Pericak,G,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4859,Ahmad Thomas,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5735,Airius Moore,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5690,Al-Rasheed Benton,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5172,Alvin Jones,ILB,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2857,Andrew Hudson,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5478,Andrew Motuapuaka,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4686,Anthony Harrell,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3414,Anthony Sarao,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6099,B.J. Blunt,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4356,Ben Boulware,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2628,Boris Anyama,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5543,C.J. Johnson,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3677,Cavellis Luckett,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2883,Chase Williams,ILB,CLE,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4380,Cody Heiman,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5748,DeMarquis Gates,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6533,Dedrick Young,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5148,Dewey Jarvis,ILB,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2762,Diaheem Watkins,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3683,Don Cherry,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4465,Donavin Newsom,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6061,Drew Lewis,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5632,Elijah Norris,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5557,Emmanuel Beal,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1622,Frank Beltre,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3635,Frank Shannon,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6079,Gary Johnson,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5826,Jameer Thurman,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4297,Jarnor Jones,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6085,Jeff Allison,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3618,Jeff Schoettmer,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6046,Joe Dineen,ILB,,True,Inactive,NA,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4712,Johnny Ragin,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6160,Josiah Tauaefa,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5640,Junior Joseph,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2708,Junior Sylvestre,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5338,Keishawn Bierria,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4513,Keith Kelsey,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4565,Kenneth Olugbode,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3316,Kentrell Brothers,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2807,Keshaun Malone,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4312,Kevin Davis,ILB,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5676,Kyle Queiro,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5544,Marcus Porter,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4724,Matt Galambos,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3820,Micah Awe,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5542,Naashon Hughes,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6444,Nate Harvey,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4664,Nigel Harris,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5633,Nyles Morgan,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4624,P.J. Davis,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5324,Parris Bennett,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4477,Paul Magloire,ILB,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5574,Raymond Davison,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3829,Ryan Langford,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4412,Shaan Washington,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5746,Shaheed Salmon,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3733,Shakeel Rashad,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3535,Shaq Petteway,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2734,Todd Thomas,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5896,Tre Lamar,ILB,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6571,Tre Watson,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6347,Tre' Crawford,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2552,Xzavier Dickson,ILB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
120,Adam Vinatieri,K,,True,Injured Reserve,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3827,Aldrick Rosas,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12438,Alex Hale,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7933,Alex Kessman,K,CAR,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12180,Alex McNulty,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
10858,Alex Quevedo,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11008,Anders Carlson,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11261,Andre Szmyt,K,CLE,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8775,Andrew Mevis,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4555,Andy Phillips,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7095,Austin MacGinnis,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6219,Austin Seibert,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11092,B.T. Potter,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13066,Ben Sauls,K,,True,Active,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11058,Blake Grupe,K,NYJ,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7855,Blake Haubeil,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1433,Brandon McManus,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11949,Brayden Narveson,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4958,Brett Maher,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8055,Brian Johnson,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8258,Cade York,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13149,Caden Davis,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8536,Caleb Shudak,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12112,Camden Lewis,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
10955,Chad Ryland,K,ARI,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11653,Charlie Smyth,K,NO,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6192,Chris Blewitt,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13764,Chris Freeman,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8042,Chris Naggar,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11146,Christopher Dunn,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6625,Clayton Hatfield,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1974,Cody Parkey,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6496,Cole Hedlund,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6193,Cole Murphy,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12404,Colton Theaker,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2802,Corey Acosta,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
899,Dan Bailey,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5095,Daniel Carlson,K,NO,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5247,David Marvin,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3890,Devon Bell,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13833,Dominic Zvada,K,NYG,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7314,Dominik Eberle,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13968,Drew Stevens,K,WAS,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1348,Dustin Hopkins,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6208,Elliott Fry,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13842,Ethan Sanchez,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8260,Gabe Brkic,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13710,Gabriel Plascencia,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
503,Graham Gano,K,,True,Active,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5272,Greg Joseph,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1266,Greg Zuerlein,K,,True,Active,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7071,JJ Molson,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11077,Jack Podlesny,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
10937,Jake Moody,K,BAL,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8056,Jake Verity,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8577,James McCourt,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12156,James Turner,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5119,Jason Sanders,K,NYJ,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6528,Joey Slye,K,TEN,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6621,John Baron,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13211,John Hoyland,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3574,John Lunsford,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3805,Jon Brown,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8812,Jonathan Garibay,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12750,Jonathan Kim,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7961,Jose Borregales,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2671,Josh Lambo,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11789,Joshua Karty,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12385,Jude McAtamney,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2911,Justin Manton,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7121,Justin Rohrwasser,K,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1264,Justin Tucker,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5460,Kaare Vedvik,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1287,Kai Forbath,K,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13804,Kansei Matsuzawa,K,LV,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13813,Laith Marjan,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12548,Lenny Krieg,K,GB,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7094,Lirim Hajrullahu,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8932,Lucas Havrisik,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13731,Luke Drzewiecki,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12824,Maddux Trujillo,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13237,Mark McNamee,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3579,Marshall Morgan,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
59,Mason Crosby,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13644,Mason Shipley,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7617,Matt Ammendola,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
127,Matt Bryant,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6083,Matt Gay,K,LV,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5386,Matt McCrane,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
17,Matt Prater,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11532,Matthew Trickett,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6268,Matthew Wright,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5230,Michael Badgley,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2819,Mike Meyer,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
658,Mike Nugent,K,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
650,Nick Folk,K,ATL,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8893,Nick Sciba,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7201,Nick Vogel,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12312,Noah Rauschenberg,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8670,Parker Romo,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8937,Parker White,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13990,Paul Geelen,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5838,Phillip Andersen,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8040,Quinn Nordin,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7105,Ramiz Ahmed,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1099,Randy Bullock,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5837,Redford Jones,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7922,Riley Patterson,K,MIA,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
49,Robbie Gould,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7062,Rodrigo Blankenship,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3460,Ross Martin,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12791,Ryan Coe,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12961,Ryan Fitzgerald,K,CAR,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5692,Ryan Santoso,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
391,Ryan Succop,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3909,Sam Ficken,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7152,Sam Sloman,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7515,Sergio Castillo,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12185,Spencer Shrader,K,IND,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
110,Stephen Gostkowski,K,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
775,Stephen Hauschka,K,,True,Injured Reserve,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11145,Tanner Brown,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3467,Taylor Bertolet,K,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7518,Taylor Russolino,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5397,Trevor Moore,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13545,Trey Smack,K,GB,True,Active,,,K,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11457,Trey Wolff,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5823,Tristan Vizcaino,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7446,Tucker McCann,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5251,Tyler Davis,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12403,Valentino Ambrosio,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12372,Vincent Blanchard,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13838,Will Ferrin,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4666,Younghoe Koo,K,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4233,Zane Gonzalez,K,,True,Inactive,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8320,A.Hansford Hansford,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1547,A.J. Klein,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6544,Aaron Adeoye,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12049,Aaron Beasley,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12330,Aaron Brule,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12060,Aaron Casey,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8032,Aaron Donkor,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2259,Aaron Lynch,LB,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13148,Aaron Smith,LB,,True,Active,IR,,LB,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4687,Abner Logan,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11074,Abraham Beauplan,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11492,Ace Eley,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2190,Adarius Taylor,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7810,Ade Ogundeji,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6398,Ahmad Gooden,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13572,Aiden Fisher,LB,HOU,True,Active,,,MLB,3,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6860,Akeem Davis-Gaither,LB,IND,True,Active,,,LOLB,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7743,Alani Pututau,LB,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1000,Albert McClellan,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13176,Ale Kaho,LB,WAS,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12104,Alec Mock,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1572,Alec Ogletree,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4118,Alex Anzalone,LB,TB,True,Active,,,RILB,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7113,Alex Highsmith,LB,PIT,True,Active,,,ROLB,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2617,Alex Singleton,LB,DEN,True,Active,,,RILB,1,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8098,Alex Tchangam,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5822,Alexander Johnson,LB,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
